COUNTRY_PERIOD_INDEX,YEAR,ISO3_COUNTRY_CODE,OECD_RATING
SEN-2005,2005,SEN,6
SEN-2006,2006,SEN,6
SEN-2007,2007,SEN,6
SEN-2008,2008,SEN,6
SEN-2009,2009,SEN,6
SEN-2010,2010,SEN,6
SEN-2011,2011,SEN,6
SEN-2012,2012,SEN,6
SEN-2013,2013,SEN,6
SEN-2014,2014,SEN,6
SEN-2015,2015,SEN,1
SEN-2016,2016,SEN,1
SEN-2017,2017,SEN,1
SEN-2018,2018,SEN,1
SEN-2019,2019,SEN,1
SEN-2020,2020,SEN,1
SEN-2021,2021,SEN,1
SEN-2022,2022,SEN,1
SEN-2023,2023,SEN,1
SEN-2024,2024,SEN,-
SEN-2025,2025,SEN,-
SEN-2026,2026,SEN,-
SRB-1999,1999,SRB,7
SRB-2000,2000,SRB,7
SRB-2001,2001,SRB,7
SRB-2002,2002,SRB,7
SRB-2003,2003,SRB,7
SRB-2004,2004,SRB,7
SRB-2005,2005,SRB,7
SRB-2006,2006,SRB,7
SRB-2007,2007,SRB,7
SRB-2008,2008,SRB,7
SRB-2009,2009,SRB,7
SRB-2010,2010,SRB,7
SRB-2011,2011,SRB,6
SRB-2012,2012,SRB,6
SRB-2013,2013,SRB,6
SRB-2014,2014,SRB,6
SRB-2015,2015,SRB,6
SRB-2016,2016,SRB,6
SRB-2017,2017,SRB,6
SRB-2018,2018,SRB,5
SRB-2019,2019,SRB,5
SRB-2020,2020,SRB,5
SRB-2021,2021,SRB,4
SRB-2022,2022,SRB,4
SRB-2023,2023,SRB,4
SRB-2024,2024,SRB,-
SRB-2025,2025,SRB,-
SRB-2026,2026,SRB,-
SYC-1999,1999,SYC,6
SYC-2000,2000,SYC,7
SYC-2001,2001,SYC,7
SYC-2002,2002,SYC,7
SYC-2003,2003,SYC,7
SYC-2004,2004,SYC,7
SYC-2005,2005,SYC,7
SYC-2006,2006,SYC,7
SYC-2007,2007,SYC,7
SYC-2008,2008,SYC,-
SYC-2009,2009,SYC,-
SYC-2010,2010,SYC,-
SYC-2011,2011,SYC,-
SYC-2012,2012,SYC,-
SYC-2013,2013,SYC,-
SYC-2014,2014,SYC,7
SYC-2015,2015,SYC,7
SYC-2016,2016,SYC,7
SYC-2017,2017,SYC,6
SYC-2018,2018,SYC,6
SYC-2019,2019,SYC,-
SYC-2020,2020,SYC,-
SYC-2021,2021,SYC,-
SYC-2022,2022,SYC,-
SYC-2023,2023,SYC,-
SYC-2024,2024,SYC,-
SYC-2025,2025,SYC,-
SYC-2026,2026,SYC,-
SLE-1999,1999,SLE,-
SLE-2000,2000,SLE,-
SLE-2001,2001,SLE,7
SLE-2002,2002,SLE,7
SLE-2003,2003,SLE,7
SLE-2004,2004,SLE,7
SLE-2005,2005,SLE,7
SLE-2006,2006,SLE,7
SLE-2007,2007,SLE,7
SLE-2008,2008,SLE,7
SLE-2009,2009,SLE,7
SLE-2010,2010,SLE,7
SLE-2011,2011,SLE,7
SLE-2012,2012,SLE,7
SLE-2013,2013,SLE,7
SLE-2014,2014,SLE,7
SLE-2015,2015,SLE,7
SLE-2016,2016,SLE,7
SLE-2017,2017,SLE,7
SLE-2018,2018,SLE,7
SLE-2019,2019,SLE,7
SLE-2020,2020,SLE,7
SLE-2021,2021,SLE,7
SLE-2022,2022,SLE,7
SLE-2023,2023,SLE,7
SLE-2024,2024,SLE,-
SLE-2025,2025,SLE,-
SLE-2026,2026,SLE,-
SGP-1999,1999,SGP,1
SGP-2000,2000,SGP,1
SGP-2001,2001,SGP,1
SGP-2002,2002,SGP,1
SGP-2003,2003,SGP,1
SGP-2004,2004,SGP,1
SGP-2005,2005,SGP,1
SGP-2006,2006,SGP,1
SGP-2007,2007,SGP,1
SGP-2008,2008,SGP,1
SGP-2009,2009,SGP,1
SGP-2010,2010,SGP,1
SGP-2011,2011,SGP,1
SGP-2012,2012,SGP,1
SGP-2013,2013,SGP,1
SGP-2014,2014,SGP,1
SGP-2015,2015,SGP,1
SGP-2016,2016,SGP,1
SGP-2017,2017,SGP,1
SGP-2018,2018,SGP,1
SGP-2019,2019,SGP,1
SGP-2020,2020,SGP,1
SGP-2021,2021,SGP,1
SGP-2022,2022,SGP,1
SGP-2023,2023,SGP,1
SGP-2024,2024,SGP,-
SGP-2025,2025,SGP,-
SGP-2026,2026,SGP,-
SXM-1999,1999,SXM,-
SXM-2000,2000,SXM,-
SXM-2001,2001,SXM,-
SXM-2002,2002,SXM,-
SXM-2003,2003,SXM,-
SXM-2004,2004,SXM,-
SXM-2005,2005,SXM,-
SXM-2006,2006,SXM,-
SXM-2007,2007,SXM,-
SXM-2008,2008,SXM,-
SXM-2009,2009,SXM,-
SXM-2010,2010,SXM,-
SXM-2011,2011,SXM,-
SXM-2012,2012,SXM,-
SXM-2013,2013,SXM,-
SXM-2014,2014,SXM,-
SXM-2015,2015,SXM,-
SXM-2016,2016,SXM,-
SXM-2017,2017,SXM,-
SXM-2018,2018,SXM,-
SXM-2019,2019,SXM,-
SXM-2020,2020,SXM,-
SXM-2021,2021,SXM,-
SXM-2022,2022,SXM,-
SXM-2023,2023,SXM,-
SXM-2024,2024,SXM,-
SXM-2025,2025,SXM,-
SXM-2026,2026,SXM,-
SVK-1999,1999,SVK,4
SVK-2000,2000,SVK,4
SVK-2001,2001,SVK,3
SVK-2002,2002,SVK,3
SVK-2003,2003,SVK,3
SVK-2004,2004,SVK,3
SVK-2005,2005,SVK,3
SVK-2006,2006,SVK,2
SVK-2007,2007,SVK,1
SVK-2008,2008,SVK,1
SVK-2009,2009,SVK,1
SVK-2010,2010,SVK,1
SVK-2011,2011,SVK,1
SVK-2012,2012,SVK,1
SVK-2013,2013,SVK,1
SVK-2014,2014,SVK,1
SVK-2015,2015,SVK,1
SVK-2016,2016,SVK,1
SVK-2017,2017,SVK,1
SVK-2018,2018,SVK,1
SVK-2019,2019,SVK,1
SVK-2020,2020,SVK,1
SVK-2021,2021,SVK,1
SVK-2022,2022,SVK,1
SVK-2023,2023,SVK,1
SVK-2024,2024,SVK,-
SVK-2025,2025,SVK,-
SVK-2026,2026,SVK,-
SVN-1999,1999,SVN,2
SVN-2000,2000,SVN,2
SVN-2001,2001,SVN,2
SVN-2002,2002,SVN,2
SVN-2003,2003,SVN,2
SVN-2004,2004,SVN,2
SVN-2005,2005,SVN,2
SVN-2006,2006,SVN,2
SVN-2007,2007,SVN,1
SVN-2008,2008,SVN,1
SVN-2009,2009,SVN,1
SVN-2010,2010,SVN,1
SVN-2011,2011,SVN,1
SVN-2012,2012,SVN,1
SVN-2013,2013,SVN,1
SVN-2014,2014,SVN,1
SVN-2015,2015,SVN,1
SVN-2016,2016,SVN,1
SVN-2017,2017,SVN,1
SVN-2018,2018,SVN,1
SVN-2019,2019,SVN,1
SVN-2020,2020,SVN,1
SVN-2021,2021,SVN,1
SVN-2022,2022,SVN,1
SVN-2023,2023,SVN,1
SVN-2024,2024,SVN,-
SVN-2025,2025,SVN,-
SVN-2026,2026,SVN,-
SLB-1999,1999,SLB,-
SLB-2000,2000,SLB,-
SLB-2001,2001,SLB,6
SLB-2002,2002,SLB,7
SLB-2003,2003,SLB,7
SLB-2004,2004,SLB,7
SLB-2005,2005,SLB,7
SLB-2006,2006,SLB,-
SLB-2007,2007,SLB,-
SLB-2008,2008,SLB,-
SLB-2009,2009,SLB,-
SLB-2010,2010,SLB,-
SLB-2011,2011,SLB,-
SLB-2012,2012,SLB,-
SLB-2013,2013,SLB,-
SLB-2014,2014,SLB,-
SLB-2015,2015,SLB,-
SLB-2016,2016,SLB,-
SLB-2017,2017,SLB,-
SLB-2018,2018,SLB,-
SLB-2019,2019,SLB,-
SLB-2020,2020,SLB,-
SLB-2021,2021,SLB,-
SLB-2022,2022,SLB,-
SLB-2023,2023,SLB,-
SLB-2024,2024,SLB,-
SLB-2025,2025,SLB,-
SLB-2026,2026,SLB,-
SOM-1999,1999,SOM,7
SOM-2000,2000,SOM,7
SOM-2001,2001,SOM,7
SOM-2002,2002,SOM,7
SOM-2003,2003,SOM,7
SOM-2004,2004,SOM,7
SOM-2005,2005,SOM,7
SOM-2006,2006,SOM,7
SOM-2007,2007,SOM,7
SOM-2008,2008,SOM,7
SOM-2009,2009,SOM,7
SOM-2010,2010,SOM,7
SOM-2011,2011,SOM,7
SOM-2012,2012,SOM,7
SOM-2013,2013,SOM,7
SOM-2014,2014,SOM,7
SOM-2015,2015,SOM,7
SOM-2016,2016,SOM,7
SOM-2017,2017,SOM,7
SOM-2018,2018,SOM,7
SOM-2019,2019,SOM,7
SOM-2020,2020,SOM,7
SOM-2021,2021,SOM,7
SOM-2022,2022,SOM,7
SOM-2023,2023,SOM,7
SOM-2024,2024,SOM,-
SOM-2025,2025,SOM,-
SOM-2026,2026,SOM,-
ZAF-1999,1999,ZAF,3
ZAF-2000,2000,ZAF,3
ZAF-2001,2001,ZAF,4
ZAF-2002,2002,ZAF,4
ZAF-2003,2003,ZAF,4
ZAF-2004,2004,ZAF,3
ZAF-2005,2005,ZAF,3
ZAF-2006,2006,ZAF,3
ZAF-2007,2007,ZAF,3
ZAF-2008,2008,ZAF,3
ZAF-2009,2009,ZAF,3
ZAF-2010,2010,ZAF,3
ZAF-2011,2011,ZAF,3
ZAF-2012,2012,ZAF,3
ZAF-2013,2013,ZAF,3
ZAF-2014,2014,ZAF,3
ZAF-2015,2015,ZAF,3
ZAF-2016,2016,ZAF,4
ZAF-2017,2017,ZAF,4
ZAF-2018,2018,ZAF,4
ZAF-2019,2019,ZAF,4
ZAF-2020,2020,ZAF,4
ZAF-2021,2021,ZAF,4
ZAF-2022,2022,ZAF,4
ZAF-2023,2023,ZAF,4
ZAF-2024,2024,ZAF,-
ZAF-2025,2025,ZAF,-
ZAF-2026,2026,ZAF,-
SSD-1999,1999,SSD,-
SSD-2000,2000,SSD,-
SSD-2001,2001,SSD,-
SSD-2002,2002,SSD,-
SSD-2003,2003,SSD,-
SSD-2004,2004,SSD,-
SSD-2005,2005,SSD,-
SSD-2006,2006,SSD,-
SSD-2007,2007,SSD,-
SSD-2008,2008,SSD,-
SSD-2009,2009,SSD,-
SSD-2010,2010,SSD,-
SSD-2011,2011,SSD,-
SSD-2012,2012,SSD,-
SSD-2013,2013,SSD,-
SSD-2014,2014,SSD,7
SSD-2015,2015,SSD,7
SSD-2016,2016,SSD,7
SSD-2017,2017,SSD,7
SSD-2018,2018,SSD,7
SSD-2019,2019,SSD,7
SSD-2020,2020,SSD,7
SSD-2021,2021,SSD,7
SSD-2022,2022,SSD,7
SSD-2023,2023,SSD,7
SSD-2024,2024,SSD,-
SSD-2025,2025,SSD,-
SSD-2026,2026,SSD,-
ESP-1999,1999,ESP,1
ESP-2000,2000,ESP,1
ESP-2001,2001,ESP,1
ESP-2002,2002,ESP,1
ESP-2003,2003,ESP,1
ESP-2004,2004,ESP,1
ESP-2005,2005,ESP,1
ESP-2006,2006,ESP,1
ESP-2007,2007,ESP,1
ESP-2008,2008,ESP,1
ESP-2009,2009,ESP,1
ESP-2010,2010,ESP,1
ESP-2011,2011,ESP,1
ESP-2012,2012,ESP,1
ESP-2013,2013,ESP,1
ESP-2014,2014,ESP,1
ESP-2015,2015,ESP,1
ESP-2016,2016,ESP,1
ESP-2017,2017,ESP,1
ESP-2018,2018,ESP,1
ESP-2019,2019,ESP,1
ESP-2020,2020,ESP,1
ESP-2021,2021,ESP,1
ESP-2022,2022,ESP,1
ESP-2023,2023,ESP,1
ESP-2024,2024,ESP,-
ESP-2025,2025,ESP,-
ESP-2026,2026,ESP,-
LKA-1999,1999,LKA,5
LKA-2000,2000,LKA,5
LKA-2001,2001,LKA,5
LKA-2002,2002,LKA,5
LKA-2003,2003,LKA,5
LKA-2004,2004,LKA,5
LKA-2005,2005,LKA,5
LKA-2006,2006,LKA,5
LKA-2007,2007,LKA,5
LKA-2008,2008,LKA,5
LKA-2009,2009,LKA,6
LKA-2010,2010,LKA,6
LKA-2011,2011,LKA,6
LKA-2012,2012,LKA,6
LKA-2013,2013,LKA,6
LKA-2014,2014,LKA,6
LKA-2015,2015,LKA,6
LKA-2016,2016,LKA,6
LKA-2017,2017,LKA,6
LKA-2018,2018,LKA,6
LKA-2019,2019,LKA,6
LKA-2020,2020,LKA,6
LKA-2021,2021,LKA,6
LKA-2022,2022,LKA,7
LKA-2023,2023,LKA,7
LKA-2024,2024,LKA,-
LKA-2025,2025,LKA,-
LKA-2026,2026,LKA,-
SDN-1999,1999,SDN,7
SDN-2000,2000,SDN,7
SDN-2001,2001,SDN,7
SDN-2002,2002,SDN,7
SDN-2003,2003,SDN,7
SDN-2004,2004,SDN,7
SDN-2005,2005,SDN,7
SDN-2006,2006,SDN,7
SDN-2007,2007,SDN,7
SDN-2008,2008,SDN,7
SDN-2009,2009,SDN,7
SDN-2010,2010,SDN,7
SDN-2011,2011,SDN,7
SDN-2012,2012,SDN,7
SDN-2013,2013,SDN,7
SDN-2014,2014,SDN,7
SDN-2015,2015,SDN,7
SDN-2016,2016,SDN,7
SDN-2017,2017,SDN,7
SDN-2018,2018,SDN,7
SDN-2019,2019,SDN,7
SDN-2020,2020,SDN,7
SDN-2021,2021,SDN,7
SDN-2022,2022,SDN,7
SDN-2023,2023,SDN,7
SDN-2024,2024,SDN,-
SDN-2025,2025,SDN,-
SDN-2026,2026,SDN,-
SUR-1999,1999,SUR,-
SUR-2000,2000,SUR,-
SUR-2001,2001,SUR,7
SUR-2002,2002,SUR,7
SUR-2003,2003,SUR,7
SUR-2004,2004,SUR,7
SUR-2005,2005,SUR,7
SUR-2006,2006,SUR,7
SUR-2007,2007,SUR,7
SUR-2008,2008,SUR,-
SUR-2009,2009,SUR,-
SUR-2010,2010,SUR,-
SUR-2011,2011,SUR,-
SUR-2012,2012,SUR,-
SUR-2013,2013,SUR,-
SUR-2014,2014,SUR,6
SUR-2015,2015,SUR,6
SUR-2016,2016,SUR,6
SUR-2017,2017,SUR,6
SUR-2018,2018,SUR,6
SUR-2019,2019,SUR,6
SUR-2020,2020,SUR,6
SUR-2021,2021,SUR,7
SUR-2022,2022,SUR,7
SUR-2023,2023,SUR,7
SUR-2024,2024,SUR,-
SUR-2025,2025,SUR,-
SUR-2026,2026,SUR,-
SWE-1999,1999,SWE,1
SWE-2000,2000,SWE,1
SWE-2001,2001,SWE,1
SWE-2002,2002,SWE,1
SWE-2003,2003,SWE,1
SWE-2004,2004,SWE,1
SWE-2005,2005,SWE,1
SWE-2006,2006,SWE,1
SWE-2007,2007,SWE,1
SWE-2008,2008,SWE,1
SWE-2009,2009,SWE,1
SWE-2010,2010,SWE,1
SWE-2011,2011,SWE,1
SWE-2012,2012,SWE,1
SWE-2013,2013,SWE,1
SWE-2014,2014,SWE,1
SWE-2015,2015,SWE,1
SWE-2016,2016,SWE,1
SWE-2017,2017,SWE,1
SWE-2018,2018,SWE,1
SWE-2019,2019,SWE,1
SWE-2020,2020,SWE,1
SWE-2021,2021,SWE,1
SWE-2022,2022,SWE,1
SWE-2023,2023,SWE,1
SWE-2024,2024,SWE,-
SWE-2025,2025,SWE,-
SWE-2026,2026,SWE,-
CHE-1999,1999,CHE,1
CHE-2000,2000,CHE,1
CHE-2001,2001,CHE,1
CHE-2002,2002,CHE,1
CHE-2003,2003,CHE,1
CHE-2004,2004,CHE,1
CHE-2005,2005,CHE,1
CHE-2006,2006,CHE,1
CHE-2007,2007,CHE,1
CHE-2008,2008,CHE,1
CHE-2009,2009,CHE,1
CHE-2010,2010,CHE,1
CHE-2011,2011,CHE,1
CHE-2012,2012,CHE,1
CHE-2013,2013,CHE,1
CHE-2014,2014,CHE,1
CHE-2015,2015,CHE,1
CHE-2016,2016,CHE,1
CHE-2017,2017,CHE,1
CHE-2018,2018,CHE,1
CHE-2019,2019,CHE,1
CHE-2020,2020,CHE,1
CHE-2021,2021,CHE,1
CHE-2022,2022,CHE,1
CHE-2023,2023,CHE,1
CHE-2024,2024,CHE,-
CHE-2025,2025,CHE,-
CHE-2026,2026,CHE,-
SYR-1999,1999,SYR,7
SYR-2000,2000,SYR,7
SYR-2001,2001,SYR,7
SYR-2002,2002,SYR,7
SYR-2003,2003,SYR,7
SYR-2004,2004,SYR,7
SYR-2005,2005,SYR,7
SYR-2006,2006,SYR,7
SYR-2007,2007,SYR,7
SYR-2008,2008,SYR,7
SYR-2009,2009,SYR,7
SYR-2010,2010,SYR,6
SYR-2011,2011,SYR,6
SYR-2012,2012,SYR,7
SYR-2013,2013,SYR,7
SYR-2014,2014,SYR,7
SYR-2015,2015,SYR,7
SYR-2016,2016,SYR,7
SYR-2017,2017,SYR,7
SYR-2018,2018,SYR,7
SYR-2019,2019,SYR,7
SYR-2020,2020,SYR,7
SYR-2021,2021,SYR,7
SYR-2022,2022,SYR,7
SYR-2023,2023,SYR,7
SYR-2024,2024,SYR,-
SYR-2025,2025,SYR,-
SYR-2026,2026,SYR,-
TWN-1999,1999,TWN,1
TWN-2000,2000,TWN,1
TWN-2001,2001,TWN,1
TWN-2002,2002,TWN,1
TWN-2003,2003,TWN,1
TWN-2004,2004,TWN,1
TWN-2005,2005,TWN,1
TWN-2006,2006,TWN,1
TWN-2007,2007,TWN,1
TWN-2008,2008,TWN,1
TWN-2009,2009,TWN,1
TWN-2010,2010,TWN,1
TWN-2011,2011,TWN,1
TWN-2012,2012,TWN,1
TWN-2013,2013,TWN,1
TWN-2014,2014,TWN,1
TWN-2015,2015,TWN,1
TWN-2016,2016,TWN,1
TWN-2017,2017,TWN,1
TWN-2018,2018,TWN,1
TWN-2019,2019,TWN,1
TWN-2020,2020,TWN,1
TWN-2021,2021,TWN,1
TWN-2022,2022,TWN,1
TWN-2023,2023,TWN,1
TWN-2024,2024,TWN,-
TWN-2025,2025,TWN,-
TWN-2026,2026,TWN,-
TJK-1999,1999,TJK,7
TJK-2000,2000,TJK,7
TJK-2001,2001,TJK,7
TJK-2002,2002,TJK,7
TJK-2003,2003,TJK,7
TJK-2004,2004,TJK,7
TJK-2005,2005,TJK,7
TJK-2006,2006,TJK,7
TJK-2007,2007,TJK,7
TJK-2008,2008,TJK,7
TJK-2009,2009,TJK,7
TJK-2010,2010,TJK,7
TJK-2011,2011,TJK,7
TJK-2012,2012,TJK,7
TJK-2013,2013,TJK,7
TJK-2014,2014,TJK,7
TJK-2015,2015,TJK,7
TJK-2016,2016,TJK,7
TJK-2017,2017,TJK,7
TJK-2018,2018,TJK,7
TJK-2019,2019,TJK,7
TJK-2020,2020,TJK,7
TJK-2021,2021,TJK,7
TJK-2022,2022,TJK,7
TJK-2023,2023,TJK,7
TJK-2024,2024,TJK,-
TJK-2025,2025,TJK,-
TJK-2026,2026,TJK,-
TZA-1999,1999,TZA,7
TZA-2000,2000,TZA,7
TZA-2001,2001,TZA,7
TZA-2002,2002,TZA,7
TZA-2003,2003,TZA,7
TZA-2004,2004,TZA,7
TZA-2005,2005,TZA,6
TZA-2006,2006,TZA,6
TZA-2007,2007,TZA,6
TZA-2008,2008,TZA,6
TZA-2009,2009,TZA,6
TZA-2010,2010,TZA,6
TZA-2011,2011,TZA,6
TZA-2012,2012,TZA,6
TZA-2013,2013,TZA,6
TZA-2014,2014,TZA,6
TZA-2015,2015,TZA,6
TZA-2016,2016,TZA,6
TZA-2017,2017,TZA,6
TZA-2018,2018,TZA,6
TZA-2019,2019,TZA,6
TZA-2020,2020,TZA,6
TZA-2021,2021,TZA,6
TZA-2022,2022,TZA,6
TZA-2023,2023,TZA,6
TZA-2024,2024,TZA,-
TZA-2025,2025,TZA,-
TZA-2026,2026,TZA,-
THA-1999,1999,THA,4
THA-2000,2000,THA,4
THA-2001,2001,THA,3
THA-2002,2002,THA,3
THA-2003,2003,THA,3
THA-2004,2004,THA,3
THA-2005,2005,THA,3
THA-2006,2006,THA,3
THA-2007,2007,THA,3
THA-2008,2008,THA,3
THA-2009,2009,THA,3
THA-2010,2010,THA,3
THA-2011,2011,THA,3
THA-2012,2012,THA,3
THA-2013,2013,THA,3
THA-2014,2014,THA,3
THA-2015,2015,THA,3
THA-2016,2016,THA,3
THA-2017,2017,THA,3
THA-2018,2018,THA,3
THA-2019,2019,THA,3
THA-2020,2020,THA,3
THA-2021,2021,THA,3
THA-2022,2022,THA,3
THA-2023,2023,THA,3
THA-2024,2024,THA,-
THA-2025,2025,THA,-
THA-2026,2026,THA,-
TLS-1999,1999,TLS,-
TLS-2000,2000,TLS,-
TLS-2001,2001,TLS,-
TLS-2002,2002,TLS,-
TLS-2003,2003,TLS,-
TLS-2004,2004,TLS,-
TLS-2005,2005,TLS,-
TLS-2006,2006,TLS,-
TLS-2007,2007,TLS,-
TLS-2008,2008,TLS,-
TLS-2009,2009,TLS,-
TLS-2010,2010,TLS,-
TLS-2011,2011,TLS,-
TLS-2012,2012,TLS,-
TLS-2013,2013,TLS,-
TLS-2014,2014,TLS,6
TLS-2015,2015,TLS,6
TLS-2016,2016,TLS,6
TLS-2017,2017,TLS,6
TLS-2018,2018,TLS,6
TLS-2019,2019,TLS,6
TLS-2020,2020,TLS,6
TLS-2021,2021,TLS,6
TLS-2022,2022,TLS,6
TLS-2023,2023,TLS,6
TLS-2024,2024,TLS,-
TLS-2025,2025,TLS,-
TLS-2026,2026,TLS,-
TGO-1999,1999,TGO,7
TGO-2000,2000,TGO,7
TGO-2001,2001,TGO,7
TGO-2002,2002,TGO,7
TGO-2003,2003,TGO,7
TGO-2004,2004,TGO,7
TGO-2005,2005,TGO,7
TGO-2006,2006,TGO,7
TGO-2007,2007,TGO,7
TGO-2008,2008,TGO,7
TGO-2009,2009,TGO,7
TGO-2010,2010,TGO,7
TGO-2011,2011,TGO,7
TGO-2012,2012,TGO,7
TGO-2013,2013,TGO,7
TGO-2014,2014,TGO,7
TGO-2015,2015,TGO,1
TGO-2016,2016,TGO,1
TGO-2017,2017,TGO,1
TGO-2018,2018,TGO,1
TGO-2019,2019,TGO,1
TGO-2020,2020,TGO,1
TGO-2021,2021,TGO,1
TGO-2022,2022,TGO,1
TGO-2023,2023,TGO,1
TGO-2024,2024,TGO,-
TGO-2025,2025,TGO,-
TGO-2026,2026,TGO,-
TON-1999,1999,TON,-
TON-2000,2000,TON,-
TON-2001,2001,TON,-
TON-2002,2002,TON,-
TON-2003,2003,TON,-
TON-2004,2004,TON,-
TON-2005,2005,TON,-
TON-2006,2006,TON,-
TON-2007,2007,TON,-
TON-2008,2008,TON,-
TON-2009,2009,TON,-
TON-2010,2010,TON,-
TON-2011,2011,TON,-
TON-2012,2012,TON,-
TON-2013,2013,TON,-
TON-2014,2014,TON,-
TON-2015,2015,TON,-
TON-2016,2016,TON,-
TON-2017,2017,TON,-
TON-2018,2018,TON,-
TON-2019,2019,TON,-
TON-2020,2020,TON,-
TON-2021,2021,TON,-
TON-2022,2022,TON,-
TON-2023,2023,TON,-
TON-2024,2024,TON,-
TON-2025,2025,TON,-
TON-2026,2026,TON,-
TTO-1999,1999,TTO,3
TTO-2000,2000,TTO,3
TTO-2001,2001,TTO,2
TTO-2002,2002,TTO,2
TTO-2003,2003,TTO,2
TTO-2004,2004,TTO,2
TTO-2005,2005,TTO,2
TTO-2006,2006,TTO,2
TTO-2007,2007,TTO,2
TTO-2008,2008,TTO,2
TTO-2009,2009,TTO,2
TTO-2010,2010,TTO,2
TTO-2011,2011,TTO,2
TTO-2012,2012,TTO,2
TTO-2013,2013,TTO,2
TTO-2014,2014,TTO,2
TTO-2015,2015,TTO,2
TTO-2016,2016,TTO,2
TTO-2017,2017,TTO,3
TTO-2018,2018,TTO,3
TTO-2019,2019,TTO,3
TTO-2020,2020,TTO,3
TTO-2021,2021,TTO,3
TTO-2022,2022,TTO,3
TTO-2023,2023,TTO,3
TTO-2024,2024,TTO,-
TTO-2025,2025,TTO,-
TTO-2026,2026,TTO,-
TUN-1999,1999,TUN,3
TUN-2000,2000,TUN,3
TUN-2001,2001,TUN,3
TUN-2002,2002,TUN,3
TUN-2003,2003,TUN,3
TUN-2004,2004,TUN,3
TUN-2005,2005,TUN,3
TUN-2006,2006,TUN,3
TUN-2007,2007,TUN,3
TUN-2008,2008,TUN,3
TUN-2009,2009,TUN,3
TUN-2010,2010,TUN,3
TUN-2011,2011,TUN,3
TUN-2012,2012,TUN,3
TUN-2013,2013,TUN,3
TUN-2014,2014,TUN,4
TUN-2015,2015,TUN,4
TUN-2016,2016,TUN,4
TUN-2017,2017,TUN,4
TUN-2018,2018,TUN,5
TUN-2019,2019,TUN,5
TUN-2020,2020,TUN,5
TUN-2021,2021,TUN,6
TUN-2022,2022,TUN,6
TUN-2023,2023,TUN,7
TUN-2024,2024,TUN,-
TUN-2025,2025,TUN,-
TUN-2026,2026,TUN,-
TUR-1999,1999,TUR,5
TUR-2000,2000,TUR,5
TUR-2001,2001,TUR,5
TUR-2002,2002,TUR,6
TUR-2003,2003,TUR,6
TUR-2004,2004,TUR,6
TUR-2005,2005,TUR,5
TUR-2006,2006,TUR,5
TUR-2007,2007,TUR,5
TUR-2008,2008,TUR,5
TUR-2009,2009,TUR,4
TUR-2010,2010,TUR,4
TUR-2011,2011,TUR,4
TUR-2012,2012,TUR,4
TUR-2013,2013,TUR,4
TUR-2014,2014,TUR,4
TUR-2015,2015,TUR,4
TUR-2016,2016,TUR,4
TUR-2017,2017,TUR,4
TUR-2018,2018,TUR,4
TUR-2019,2019,TUR,5
TUR-2020,2020,TUR,5
TUR-2021,2021,TUR,5
TUR-2022,2022,TUR,5
TUR-2023,2023,TUR,5
TUR-2024,2024,TUR,-
TUR-2025,2025,TUR,-
TUR-2026,2026,TUR,-
TKM-1999,1999,TKM,7
TKM-2000,2000,TKM,7
TKM-2001,2001,TKM,7
TKM-2002,2002,TKM,7
TKM-2003,2003,TKM,7
TKM-2004,2004,TKM,7
TKM-2005,2005,TKM,7
TKM-2006,2006,TKM,7
TKM-2007,2007,TKM,7
TKM-2008,2008,TKM,7
TKM-2009,2009,TKM,6
TKM-2010,2010,TKM,6
TKM-2011,2011,TKM,6
TKM-2012,2012,TKM,6
TKM-2013,2013,TKM,6
TKM-2014,2014,TKM,6
TKM-2015,2015,TKM,6
TKM-2016,2016,TKM,6
TKM-2017,2017,TKM,6
TKM-2018,2018,TKM,6
TKM-2019,2019,TKM,6
TKM-2020,2020,TKM,6
TKM-2021,2021,TKM,7
TKM-2022,2022,TKM,7
TKM-2023,2023,TKM,7
TKM-2024,2024,TKM,-
TKM-2025,2025,TKM,-
TKM-2026,2026,TKM,-
TUV-1999,1999,TUV,-
TUV-2000,2000,TUV,-
TUV-2001,2001,TUV,-
TUV-2002,2002,TUV,-
TUV-2003,2003,TUV,-
TUV-2004,2004,TUV,-
TUV-2005,2005,TUV,-
TUV-2006,2006,TUV,-
TUV-2007,2007,TUV,-
TUV-2008,2008,TUV,-
TUV-2009,2009,TUV,-
TUV-2010,2010,TUV,-
TUV-2011,2011,TUV,-
TUV-2012,2012,TUV,-
TUV-2013,2013,TUV,-
TUV-2014,2014,TUV,-
TUV-2015,2015,TUV,-
TUV-2016,2016,TUV,-
TUV-2017,2017,TUV,-
TUV-2018,2018,TUV,-
TUV-2019,2019,TUV,-
TUV-2020,2020,TUV,-
TUV-2021,2021,TUV,-
TUV-2022,2022,TUV,-
TUV-2023,2023,TUV,-
TUV-2024,2024,TUV,-
TUV-2025,2025,TUV,-
TUV-2026,2026,TUV,-
UGA-1999,1999,UGA,6
UGA-2000,2000,UGA,7
UGA-2001,2001,UGA,7
UGA-2002,2002,UGA,7
UGA-2003,2003,UGA,7
UGA-2004,2004,UGA,7
UGA-2005,2005,UGA,7
UGA-2006,2006,UGA,7
UGA-2007,2007,UGA,7
UGA-2008,2008,UGA,6
UGA-2009,2009,UGA,6
UGA-2010,2010,UGA,6
UGA-2011,2011,UGA,6
