COUNTRY_PERIOD_INDEX,YEAR,ISO3_COUNTRY_CODE,OECD_RATING,WB-WDI-NY.ADJ.DPEM.GN.ZS,IMF-FM-GGR_G01_GDP_PT,IMF-FM-G_X_G01_GDP_PT,WB-WDI-NY.GDP.PCAP.CD,Info-Country_Name,Legal_Systems-Civil_Law,Legal_Systems-Common_Law,Legal_Systems-Customary,Legal_Systems-Muslim,Legal_Systems-Mixed,Languages-Official_language,Languages-Regional_language,Languages-Minority_language,Languages-National_language,Languages-Widely_spoken,Geography-x_coord,Geography-y_coord,Geography-Region,Geography-Sub_Region,Geography-Intermediate_Region,Geography-Region_Code,Geography-Sub_Region_Code,Geography-Intermediate_Region_Code,Economy-Income_Group
DNK-2022,2022,DNK,1,,48.3378266439962,44.894185698193,67790.0539923276,DENMARK,1.0,0.0,0.0,0.0,0.0,Danish,Faroese/Kalaallisut,German,,,56.26392,9.501785,Europe,Northern Europe,Northern Europe,150.0,154.0,0.0,High income
DNK-2023,2023,DNK,1,,50.1383905762489,46.8324192270023,67967.3818685562,DENMARK,1.0,0.0,0.0,0.0,0.0,Danish,Faroese/Kalaallisut,German,,,56.26392,9.501785,Europe,Northern Europe,Northern Europe,150.0,154.0,0.0,High income
DNK-2024,2024,DNK,-,,50.9617894907843,46.4621243566539,,DENMARK,1.0,0.0,0.0,0.0,0.0,Danish,Faroese/Kalaallisut,German,,,56.26392,9.501785,Europe,Northern Europe,Northern Europe,150.0,154.0,0.0,High income
DNK-2025,2025,DNK,-,,49.5919825210451,48.3889614983214,,DENMARK,1.0,0.0,0.0,0.0,0.0,Danish,Faroese/Kalaallisut,German,,,56.26392,9.501785,Europe,Northern Europe,Northern Europe,150.0,154.0,0.0,High income
DNK-2026,2026,DNK,-,,48.9571404281309,48.4081453123423,,DENMARK,1.0,0.0,0.0,0.0,0.0,Danish,Faroese/Kalaallisut,German,,,56.26392,9.501785,Europe,Northern Europe,Northern Europe,150.0,154.0,0.0,High income
DJI-1999,1999,DJI,-,4.16406157558803,18.3255547340602,23.5221791097043,745.206782171228,DJIBOUTI,1.0,0.0,1.0,1.0,1.0,Arabic/French,,,,,11.825138,42.590275,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Lower middle income
DJI-2000,2000,DJI,-,3.9461520612346,19.2313090295983,23.2055441759825,742.865697154312,DJIBOUTI,1.0,0.0,1.0,1.0,1.0,Arabic/French,,,,,11.825138,42.590275,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Lower middle income
DJI-2001,2001,DJI,-,3.71950610458186,17.3517430238693,20.9577995164304,747.779122941073,DJIBOUTI,1.0,0.0,1.0,1.0,1.0,Arabic/French,,,,,11.825138,42.590275,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Lower middle income
DJI-2002,2002,DJI,-,3.46027297826983,18.8285036954453,23.393355927785,749.081632535869,DJIBOUTI,1.0,0.0,1.0,1.0,1.0,Arabic/French,,,,,11.825138,42.590275,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Lower middle income
DJI-2003,2003,DJI,-,3.18108344059968,21.7109596121851,25.8451950860524,771.374231644966,DJIBOUTI,1.0,0.0,1.0,1.0,1.0,Arabic/French,,,,,11.825138,42.590275,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Lower middle income
DJI-2004,2004,DJI,-,3.05823210640727,23.0270888265587,26.6956219031257,813.897943575246,DJIBOUTI,1.0,0.0,1.0,1.0,1.0,Arabic/French,,,,,11.825138,42.590275,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Lower middle income
DJI-2005,2005,DJI,-,2.95147725002421,25.0337700131011,26.2120491786913,852.890188282475,DJIBOUTI,1.0,0.0,1.0,1.0,1.0,Arabic/French,,,,,11.825138,42.590275,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Lower middle income
DJI-2006,2006,DJI,-,2.84094960634312,24.1111701774557,23.8498660752535,907.817943782596,DJIBOUTI,1.0,0.0,1.0,1.0,1.0,Arabic/French,,,,,11.825138,42.590275,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Lower middle income
DJI-2007,2007,DJI,-,2.77080053597204,24.6895560767543,26.5708397641913,980.031032399576,DJIBOUTI,1.0,0.0,1.0,1.0,1.0,Arabic/French,,,,,11.825138,42.590275,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Lower middle income
DJI-2008,2008,DJI,-,2.52399651747119,29.4490369220815,28.8262597285859,1131.63572564038,DJIBOUTI,1.0,0.0,1.0,1.0,1.0,Arabic/French,,,,,11.825138,42.590275,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Lower middle income
DJI-2009,2009,DJI,-,2.57321710861008,27.1211581997169,31.0040660402799,1164.25168346453,DJIBOUTI,1.0,0.0,1.0,1.0,1.0,Arabic/French,,,,,11.825138,42.590275,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Lower middle income
DJI-2010,2010,DJI,-,2.6044666115259,25.5849604956263,26.6296046549239,1227.82085311429,DJIBOUTI,1.0,0.0,1.0,1.0,1.0,Arabic/French,,,,,11.825138,42.590275,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Lower middle income
DJI-2011,2011,DJI,-,2.57992620295493,24.0933203810034,25.27800455455,1322.72625083956,DJIBOUTI,1.0,0.0,1.0,1.0,1.0,Arabic/French,,,,,11.825138,42.590275,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Lower middle income
DJI-2012,2012,DJI,-,2.52435569482784,24.4347647355378,26.4766669162684,1418.46085811933,DJIBOUTI,1.0,0.0,1.0,1.0,1.0,Arabic/French,,,,,11.825138,42.590275,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Lower middle income
DJI-2013,2013,DJI,-,2.03198385004919,26.4765784114053,26.8136468119851,2102.19794830208,DJIBOUTI,1.0,0.0,1.0,1.0,1.0,Arabic/French,,,,,11.825138,42.590275,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Lower middle income
DJI-2014,2014,DJI,7,2.06053945804402,22.0674312182317,28.9854536923482,2239.11453821208,DJIBOUTI,1.0,0.0,1.0,1.0,1.0,Arabic/French,,,,,11.825138,42.590275,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Lower middle income
DJI-2015,2015,DJI,7,2.10958498485756,26.4196238143246,41.9631584542551,2409.31190224284,DJIBOUTI,1.0,0.0,1.0,1.0,1.0,Arabic/French,,,,,11.825138,42.590275,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Lower middle income
DJI-2016,2016,DJI,7,2.17907154152471,25.1149545119707,25.8731271460499,2545.73879850905,DJIBOUTI,1.0,0.0,1.0,1.0,1.0,Arabic/French,,,,,11.825138,42.590275,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Lower middle income
DJI-2017,2017,DJI,7,2.24110606569095,23.6540528761327,23.8654716413989,2655.73321960188,DJIBOUTI,1.0,0.0,1.0,1.0,1.0,Arabic/French,,,,,11.825138,42.590275,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Lower middle income
DJI-2018,2018,DJI,7,2.17646760388002,23.9351651073058,25.9181508551228,2755.83829341814,DJIBOUTI,1.0,0.0,1.0,1.0,1.0,Arabic/French,,,,,11.825138,42.590275,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Lower middle income
DJI-2019,2019,DJI,7,2.04585953020253,23.9293374971428,24.9112052441118,2876.04366371536,DJIBOUTI,1.0,0.0,1.0,1.0,1.0,Arabic/French,,,,,11.825138,42.590275,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Lower middle income
DJI-2020,2020,DJI,7,2.06138085566567,23.2181225952065,25.7953488781272,2921.73870623293,DJIBOUTI,1.0,0.0,1.0,1.0,1.0,Arabic/French,,,,,11.825138,42.590275,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Lower middle income
DJI-2021,2021,DJI,7,1.95811929679188,20.0699447154808,23.124816646954,3062.55148207643,DJIBOUTI,1.0,0.0,1.0,1.0,1.0,Arabic/French,,,,,11.825138,42.590275,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Lower middle income
DJI-2022,2022,DJI,7,,19.4795525587337,20.9631584410507,3278.138695825,DJIBOUTI,1.0,0.0,1.0,1.0,1.0,Arabic/French,,,,,11.825138,42.590275,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Lower middle income
DJI-2023,2023,DJI,7,,18.0546164586579,21.5118681587031,3606.4168960124,DJIBOUTI,1.0,0.0,1.0,1.0,1.0,Arabic/French,,,,,11.825138,42.590275,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Lower middle income
DJI-2024,2024,DJI,-,,17.4760480045062,21.9860222330135,,DJIBOUTI,1.0,0.0,1.0,1.0,1.0,Arabic/French,,,,,11.825138,42.590275,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Lower middle income
DJI-2025,2025,DJI,-,,18.516383117325,21.5665910783633,,DJIBOUTI,1.0,0.0,1.0,1.0,1.0,Arabic/French,,,,,11.825138,42.590275,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Lower middle income
DJI-2026,2026,DJI,-,,18.1579445243074,20.8266165425027,,DJIBOUTI,1.0,0.0,1.0,1.0,1.0,Arabic/French,,,,,11.825138,42.590275,Africa,Sub-Saharan Africa,Eastern Africa,2.0,202.0,14.0,Lower middle income
DMA-1999,1999,DMA,-,,26.0926745909821,35.2920530253275,4829.24188854492,DOMINICA,0.0,1.0,0.0,0.0,0.0,English,,,,,15.414999,-61.370976,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DMA-2000,2000,DMA,-,,30.1581302803527,38.9069843563617,4879.14977277925,DOMINICA,0.0,1.0,0.0,0.0,0.0,English,,,,,15.414999,-61.370976,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DMA-2001,2001,DMA,-,,22.8387016284405,29.3149437587149,4991.76417331157,DOMINICA,0.0,1.0,0.0,0.0,0.0,English,,,,,15.414999,-61.370976,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DMA-2002,2002,DMA,-,,24.9129460632017,29.0457017394987,4881.13879312496,DOMINICA,0.0,1.0,0.0,0.0,0.0,English,,,,,15.414999,-61.370976,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DMA-2003,2003,DMA,-,,32.0331495013479,31.1540145271727,5016.08823691755,DOMINICA,0.0,1.0,0.0,0.0,0.0,English,,,,,15.414999,-61.370976,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DMA-2004,2004,DMA,-,,29.4572189223003,30.1279264121171,5354.79919503019,DOMINICA,0.0,1.0,0.0,0.0,0.0,English,,,,,15.414999,-61.370976,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DMA-2005,2005,DMA,-,,33.0428404515476,32.0619257607069,5304.12609656574,DOMINICA,0.0,1.0,0.0,0.0,0.0,English,,,,,15.414999,-61.370976,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DMA-2006,2006,DMA,-,,33.9198470971231,30.8752344507616,5677.05117470908,DOMINICA,0.0,1.0,0.0,0.0,0.0,English,,,,,15.414999,-61.370976,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DMA-2007,2007,DMA,-,,37.4287925304303,35.5520013275735,6126.84949580624,DOMINICA,0.0,1.0,0.0,0.0,0.0,English,,,,,15.414999,-61.370976,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DMA-2008,2008,DMA,-,,36.6350793051729,35.9114057158054,6661.46504737997,DOMINICA,0.0,1.0,0.0,0.0,0.0,English,,,,,15.414999,-61.370976,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DMA-2009,2009,DMA,-,,35.7723252997897,36.0831462134022,7109.9782527814,DOMINICA,0.0,1.0,0.0,0.0,0.0,English,,,,,15.414999,-61.370976,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DMA-2010,2010,DMA,-,,36.3073625621564,39.7146808404521,7182.40020254419,DOMINICA,0.0,1.0,0.0,0.0,0.0,English,,,,,15.414999,-61.370976,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DMA-2011,2011,DMA,-,,30.3530196870126,34.6887440540521,7288.49794777466,DOMINICA,0.0,1.0,0.0,0.0,0.0,English,,,,,15.414999,-61.370976,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DMA-2012,2012,DMA,-,,31.1472087431668,36.6297853382513,7054.87597689432,DOMINICA,0.0,1.0,0.0,0.0,0.0,English,,,,,15.414999,-61.370976,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DMA-2013,2013,DMA,-,,31.2379925147168,34.1847591586145,7240.67911908479,DOMINICA,0.0,1.0,0.0,0.0,0.0,English,,,,,15.414999,-61.370976,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DMA-2014,2014,DMA,-,,27.6926869573572,33.345471322127,7502.12090974081,DOMINICA,0.0,1.0,0.0,0.0,0.0,English,,,,,15.414999,-61.370976,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DMA-2015,2015,DMA,-,,45.2090565414832,33.4562034520784,7724.04241057376,DOMINICA,0.0,1.0,0.0,0.0,0.0,English,,,,,15.414999,-61.370976,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DMA-2016,2016,DMA,-,,56.7990989587484,45.7558793154306,8223.04145029796,DOMINICA,0.0,1.0,0.0,0.0,0.0,English,,,,,15.414999,-61.370976,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DMA-2017,2017,DMA,-,,52.328682469198,55.6988293611041,7408.09130082314,DOMINICA,0.0,1.0,0.0,0.0,0.0,English,,,,,15.414999,-61.370976,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DMA-2018,2018,DMA,-,,47.0288900946671,66.67685422181,7833.19501250117,DOMINICA,0.0,1.0,0.0,0.0,0.0,English,,,,,15.414999,-61.370976,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DMA-2019,2019,DMA,-,,36.0903759950015,44.0443879526391,8561.58701121461,DOMINICA,0.0,1.0,0.0,0.0,0.0,English,,,,,15.414999,-61.370976,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DMA-2020,2020,DMA,-,,62.2282224117298,70.1395394974217,7003.46989117043,DOMINICA,0.0,1.0,0.0,0.0,0.0,English,,,,,15.414999,-61.370976,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DMA-2021,2021,DMA,-,,61.5178816778058,70.1245568106749,7668.15813216962,DOMINICA,0.0,1.0,0.0,0.0,0.0,English,,,,,15.414999,-61.370976,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DMA-2022,2022,DMA,-,,65.1992544628598,72.6866285037509,8347.32336031537,DOMINICA,0.0,1.0,0.0,0.0,0.0,English,,,,,15.414999,-61.370976,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DMA-2023,2023,DMA,-,,62.1599369708525,66.8236926410929,8953.89639365543,DOMINICA,0.0,1.0,0.0,0.0,0.0,English,,,,,15.414999,-61.370976,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DMA-2024,2024,DMA,-,,57.3753894361328,60.3607393169457,,DOMINICA,0.0,1.0,0.0,0.0,0.0,English,,,,,15.414999,-61.370976,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DMA-2025,2025,DMA,-,,49.8398709936179,52.5971973287589,,DOMINICA,0.0,1.0,0.0,0.0,0.0,English,,,,,15.414999,-61.370976,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DMA-2026,2026,DMA,-,,40.4228061572878,42.6835912796698,,DOMINICA,0.0,1.0,0.0,0.0,0.0,English,,,,,15.414999,-61.370976,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DOM-1999,1999,DOM,5,0.698428024285946,12.6132490426041,13.4015951255213,2631.74356495405,DOMINICAN REPUBLIC,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,18.735693,-70.162651,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DOM-2000,2000,DOM,5,0.652695642838872,13.234000213392,14.0926767952022,2845.84655316676,DOMINICAN REPUBLIC,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,18.735693,-70.162651,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DOM-2001,2001,DOM,5,0.618605194528854,14.1630882720427,14.8915586930383,2953.24784377211,DOMINICAN REPUBLIC,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,18.735693,-70.162651,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DOM-2002,2002,DOM,5,0.563231200537892,14.1978451887788,16.4750564132222,3085.51781113784,DOMINICAN REPUBLIC,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,18.735693,-70.162651,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DOM-2003,2003,DOM,5,0.56842751330898,12.9817990959518,17.2239861632422,2399.49809124012,DOMINICAN REPUBLIC,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,18.735693,-70.162651,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DOM-2004,2004,DOM,6,0.577607471130748,13.7340455591185,17.3326473930266,2468.43678989514,DOMINICAN REPUBLIC,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,18.735693,-70.162651,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DOM-2005,2005,DOM,6,0.501643843322857,14.7863662273417,15.5006498927721,3903.8152066628,DOMINICAN REPUBLIC,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,18.735693,-70.162651,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DOM-2006,2006,DOM,6,0.459864663398344,15.2630341405678,16.9500633254034,4080.04573853712,DOMINICAN REPUBLIC,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,18.735693,-70.162651,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DOM-2007,2007,DOM,5,0.416011685439878,16.6019939666359,16.3207323634556,4676.07905086376,DOMINICAN REPUBLIC,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,18.735693,-70.162651,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DOM-2008,2008,DOM,5,0.372345341591989,15.0613625936531,18.4917417336281,5053.33028494248,DOMINICAN REPUBLIC,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,18.735693,-70.162651,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DOM-2009,2009,DOM,5,0.379029865290135,13.2604974532901,16.1564621070512,5002.15316981585,DOMINICAN REPUBLIC,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,18.735693,-70.162651,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DOM-2010,2010,DOM,5,0.35390833778003,13.0923426720285,16.0671266735908,5509.56803417837,DOMINICAN REPUBLIC,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,18.735693,-70.162651,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DOM-2011,2011,DOM,5,0.368196705565292,12.9196028356138,15.9876741755168,5859.381524313,DOMINICAN REPUBLIC,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,18.735693,-70.162651,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DOM-2012,2012,DOM,5,0.39958130975779,13.5592857014657,19.8241125007051,6049.47158709846,DOMINICAN REPUBLIC,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,18.735693,-70.162651,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DOM-2013,2013,DOM,5,0.419801107202821,14.1018031940201,18.5146846513631,6171.29512670907,DOMINICAN REPUBLIC,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,18.735693,-70.162651,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DOM-2014,2014,DOM,5,0.409798721634999,14.2823218416376,17.0418578674102,6533.67091082712,DOMINICAN REPUBLIC,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,18.735693,-70.162651,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DOM-2015,2015,DOM,5,0.40058638287899,16.6946242946215,16.7277066126416,6838.93674590634,DOMINICAN REPUBLIC,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,18.735693,-70.162651,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DOM-2016,2016,DOM,5,0.385572190214278,13.8990667354878,17.0085307252344,7191.06970308651,DOMINICAN REPUBLIC,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,18.735693,-70.162651,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DOM-2017,2017,DOM,5,0.367629437050693,14.1405965672883,17.2643405269328,7513.49798180543,DOMINICAN REPUBLIC,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,18.735693,-70.162651,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DOM-2018,2018,DOM,4,0.346390468135508,14.2848632563054,16.4595050519605,7947.15933093481,DOMINICAN REPUBLIC,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,18.735693,-70.162651,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DOM-2019,2019,DOM,4,0.331215856160782,14.3630068322842,17.8202904145729,8173.34469885261,DOMINICAN REPUBLIC,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,18.735693,-70.162651,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DOM-2020,2020,DOM,4,0.354788451115667,14.240513311294,22.1766300500603,7167.91497432809,DOMINICAN REPUBLIC,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,18.735693,-70.162651,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DOM-2021,2021,DOM,4,0.318645685074634,15.4986696158073,18.4191608659917,8476.74963892506,DOMINICAN REPUBLIC,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,18.735693,-70.162651,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DOM-2022,2022,DOM,4,,15.2733680957788,18.5223569861809,10111.2457110261,DOMINICAN REPUBLIC,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,18.735693,-70.162651,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DOM-2023,2023,DOM,4,,15.8454923907682,19.1259833117777,10716.0133558903,DOMINICAN REPUBLIC,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,18.735693,-70.162651,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DOM-2024,2024,DOM,-,,16.3783718125615,19.4654161500334,,DOMINICAN REPUBLIC,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,18.735693,-70.162651,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DOM-2025,2025,DOM,-,,15.3301788031718,18.4914955912206,,DOMINICAN REPUBLIC,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,18.735693,-70.162651,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
DOM-2026,2026,DOM,-,,15.312341251519,18.2981474223568,,DOMINICAN REPUBLIC,1.0,0.0,0.0,0.0,0.0,Spanish,,,,,18.735693,-70.162651,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,Upper middle income
ECU-1999,1999,ECU,6,0.346681279902428,19.3036894904533,24.1285531961393,1582.75860694668,ECUADOR,1.0,0.0,0.0,0.0,0.0,Spanish/Quechua,,Kichwa/Shuar,,,-1.831239,-78.183406,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Upper middle income
ECU-2000,2000,ECU,7,0.341802045155017,23.9391384929578,24.259462073987,1389.09792925024,ECUADOR,1.0,0.0,0.0,0.0,0.0,Spanish/Quechua,,Kichwa/Shuar,,,-1.831239,-78.183406,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Upper middle income
ECU-2001,2001,ECU,7,0.314659797263388,21.4234106810084,21.3907005222436,1800.398364535,ECUADOR,1.0,0.0,0.0,0.0,0.0,Spanish/Quechua,,Kichwa/Shuar,,,-1.831239,-78.183406,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Upper middle income
ECU-2002,2002,ECU,7,0.321120555079544,23.5116066282368,22.7735042910946,2069.8497675204,ECUADOR,1.0,0.0,0.0,0.0,0.0,Spanish/Quechua,,Kichwa/Shuar,,,-1.831239,-78.183406,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Upper middle income
ECU-2003,2003,ECU,7,0.325801685378111,22.316151947705,21.2708413046996,2328.0038829626,ECUADOR,1.0,0.0,0.0,0.0,0.0,Spanish/Quechua,,Kichwa/Shuar,,,-1.831239,-78.183406,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Upper middle income
ECU-2004,2004,ECU,7,0.319625041615086,23.2319615976601,21.2903851838306,2600.36980794325,ECUADOR,1.0,0.0,0.0,0.0,0.0,Spanish/Quechua,,Kichwa/Shuar,,,-1.831239,-78.183406,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Upper middle income
ECU-2005,2005,ECU,7,0.320293618920153,22.7060686857331,22.0451817325402,2925.11357288578,ECUADOR,1.0,0.0,0.0,0.0,0.0,Spanish/Quechua,,Kichwa/Shuar,,,-1.831239,-78.183406,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Upper middle income
ECU-2006,2006,ECU,7,0.331026137198911,24.6498808490121,21.7286101404661,3261.51495806892,ECUADOR,1.0,0.0,0.0,0.0,0.0,Spanish/Quechua,,Kichwa/Shuar,,,-1.831239,-78.183406,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Upper middle income
ECU-2007,2007,ECU,7,0.341925665413776,27.3439141463616,24.6855887471497,3497.70573403355,ECUADOR,1.0,0.0,0.0,0.0,0.0,Spanish/Quechua,,Kichwa/Shuar,,,-1.831239,-78.183406,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Upper middle income
ECU-2008,2008,ECU,7,0.336916528995028,36.1605794583068,35.5925189771564,4217.44458448304,ECUADOR,1.0,0.0,0.0,0.0,0.0,Spanish/Quechua,,Kichwa/Shuar,,,-1.831239,-78.183406,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Upper middle income
ECU-2009,2009,ECU,7,0.344172693105373,30.5822770107291,34.2963137909019,4076.23494804164,ECUADOR,1.0,0.0,0.0,0.0,0.0,Spanish/Quechua,,Kichwa/Shuar,,,-1.831239,-78.183406,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Upper middle income
