index,Provider Id,Provider Name,Provider Region,Dataset Id,Dataset Name,Subgroup 1 Id,Subgroup 1 Name,Subgroup 2 Id,Subgroup 2 Name
609,OECD,Organisation for Economic Co-operation and Development,World,DSD_ALFS@DF_ALFS_EMP_ICSE93,Employment by professional status (ICSE-93),JOB,Employment,JOB_EMP,Employment indicators
610,OECD,Organisation for Economic Co-operation and Development,World,DSD_ALFS@DF_ALFS_EMP_ISIC,Employment by activities (ISIC Rev. 4),JOB,Employment,JOB_EMP,Employment indicators
611,OECD,Organisation for Economic Co-operation and Development,World,DSD_ALFS@DF_SUMTAB,"Annual labour force survey, summary tables",JOB,Employment,JOB_EMP,Employment indicators
612,OECD,Organisation for Economic Co-operation and Development,World,DSD_FTPT@DF_FTPT,Full-time and part-time employment,JOB,Employment,JOB_EMP,Employment indicators
613,OECD,Organisation for Economic Co-operation and Development,World,DSD_FTPT@DF_FTPT_COMMON,Full-time and part-time employment based on OECD-harmonized definition,JOB,Employment,JOB_EMP,Employment indicators
614,OECD,Organisation for Economic Co-operation and Development,World,DSD_FTPT@DF_FTPT_COMMON_INC,Incidence of full-time and part-time employment based on OECD-harmonized definition,JOB,Employment,JOB_EMP,Employment indicators
615,OECD,Organisation for Economic Co-operation and Development,World,DSD_FTPT@DF_FTPT_INC_GEN,Gender share of part-time employment,JOB,Employment,JOB_EMP,Employment indicators
616,OECD,Organisation for Economic Co-operation and Development,World,DSD_FTPT@DF_FTPT_NATIONAL,Full-time and part-time employment based on national definition,JOB,Employment,JOB_EMP,Employment indicators
617,OECD,Organisation for Economic Co-operation and Development,World,DSD_FTPT@DF_FTPT_NATIONAL_INC,Incidence of full-time and part-time employment based on national definitions,JOB,Employment,JOB_EMP,Employment indicators
618,OECD,Organisation for Economic Co-operation and Development,World,DSD_HW@DF_AVG_ANN_HRS_WKD,Average annual hours actually worked per worker,JOB,Employment,JOB_EMP,Employment indicators
619,OECD,Organisation for Economic Co-operation and Development,World,DSD_HW@DF_AVG_USL_WK_WKD,Average usual weekly hours worked on the main job,JOB,Employment,JOB_EMP,Employment indicators
620,OECD,Organisation for Economic Co-operation and Development,World,DSD_HW@DF_EMP_USL_WK_HRS,Incidence of employment by usual weekly hours worked,JOB,Employment,JOB_EMP,Employment indicators
621,OECD,Organisation for Economic Co-operation and Development,World,DSD_HW@DF_LNG_WK_HRS,Long usual weekly working hours,JOB,Employment,JOB_EMP,Employment indicators
622,OECD,Organisation for Economic Co-operation and Development,World,DSD_HW@DF_USL_WK_HRS,Usual hours worked by weekly hour bands,JOB,Employment,JOB_EMP,Employment indicators
623,OECD,Organisation for Economic Co-operation and Development,World,DSD_INVPT_EMP@DF_INVPT_D,Involuntary part time employment,JOB,Employment,JOB_EMP,Employment indicators
624,OECD,Organisation for Economic Co-operation and Development,World,DSD_INVPT_EMP@DF_INVPT_I,Incidence of involuntary part time employment,JOB,Employment,JOB_EMP,Employment indicators
625,OECD,Organisation for Economic Co-operation and Development,World,DSD_LFS@DF_LFS,Employment and unemployment by five-year age group and sex - levels,JOB,Employment,JOB_EMP,Employment indicators
626,OECD,Organisation for Economic Co-operation and Development,World,DSD_LFS@DF_LFS_COMP,Employment and unemployment by five-year age group and sex - composition,JOB,Employment,JOB_EMP,Employment indicators
627,OECD,Organisation for Economic Co-operation and Development,World,DSD_LFS@DF_LFS_INDIC,Employment and unemployment by five-year age group and sex - indicators,JOB,Employment,JOB_EMP,Employment indicators
628,OECD,Organisation for Economic Co-operation and Development,World,DSD_TEMP@DF_TEMP_D,Employment by permanency of the job,JOB,Employment,JOB_EMP,Employment indicators
629,OECD,Organisation for Economic Co-operation and Development,World,DSD_TEMP@DF_TEMP_I,Employment by permanency of the job - Incidence,JOB,Employment,JOB_EMP,Employment indicators
630,OECD,Organisation for Economic Co-operation and Development,World,DSD_TEMP@DF_TEMP_I_GEN,Share of women in temporary employment by permanency of the job,JOB,Employment,JOB_EMP,Employment indicators
631,OECD,Organisation for Economic Co-operation and Development,World,DSD_TENURE@DF_TENURE_AVE,Employment by job tenure intervals - average job tenure,JOB,Employment,JOB_EMP,Employment indicators
632,OECD,Organisation for Economic Co-operation and Development,World,DSD_TENURE@DF_TENURE_DIS,Employment by job tenure intervals - persons,JOB,Employment,JOB_EMP,Employment indicators
633,OECD,Organisation for Economic Co-operation and Development,World,DSD_TENURE@DF_TENURE_FREQ,Employment by job tenure intervals - frequency,JOB,Employment,JOB_EMP,Employment indicators
634,OECD,Organisation for Economic Co-operation and Development,World,DSD_DUR@DF_AVD_DUR,Average duration of unemployment,JOB,Employment,JOB_UNEMP,Unemployment indicators
635,OECD,Organisation for Economic Co-operation and Development,World,DSD_DUR@DF_DUR_D,Unemployment by duration,JOB,Employment,JOB_UNEMP,Unemployment indicators
636,OECD,Organisation for Economic Co-operation and Development,World,DSD_DUR@DF_DUR_I,Incidence of unemployment by duration,JOB,Employment,JOB_UNEMP,Unemployment indicators
637,OECD,Organisation for Economic Co-operation and Development,World,DSD_EARNINGS@AV_AN_WAGE,Average annual wages,JOB,Employment,,
638,OECD,Organisation for Economic Co-operation and Development,World,DSD_EPL@DF_EPL,Strictness of employment protection,JOB,Employment,,
639,OECD,Organisation for Economic Co-operation and Development,World,DSD_HW@DF_EMP_LNG_USL_WK_HRS,Incidence of employment by long usual weekly hours worked,JOB,Employment,,
640,OECD,Organisation for Economic Co-operation and Development,World,DSD_LMP@DF_LMP,Labour Market Programmes,JOB,Employment,,
641,OECD,Organisation for Economic Co-operation and Development,World,DSD_TUD_CBC@DF_CBC,Collective bargaining coverage,JOB,Employment,,
642,OECD,Organisation for Economic Co-operation and Development,World,DSD_TUD_CBC@DF_TUD,Trade union density,JOB,Employment,,
643,OECD,Organisation for Economic Co-operation and Development,World,DSD_SOCX_AGG@DF_NET_GDP,Net total social expenditure in % GDP,SOC,Society,SOC_PRO,Social policy
644,OECD,Organisation for Economic Co-operation and Development,World,DSD_SOCX_AGG@DF_PUB_DIS_SIC,Public expenditure on disability and sickness cash benefits in % GDP,SOC,Society,SOC_PRO,Social policy
645,OECD,Organisation for Economic Co-operation and Development,World,DSD_SOCX_AGG@DF_PUB_FAM,Public expenditure on family by type of expenditure (cash and in kind) in % GDP,SOC,Society,SOC_PRO,Social policy
646,OECD,Organisation for Economic Co-operation and Development,World,DSD_SOCX_AGG@DF_PUB_OLD,Public expenditure on old-age and survivors cash benefits in % GDP,SOC,Society,SOC_PRO,Social policy
647,OECD,Organisation for Economic Co-operation and Development,World,DSD_SOCX_AGG@DF_PUB_PRV,Public and private social expenditure,SOC,Society,SOC_PRO,Social policy
648,OECD,Organisation for Economic Co-operation and Development,World,DSD_SOCX_AGG@DF_SOCX_AGG,Social expenditure aggregates,SOC,Society,SOC_PRO,Social policy
649,OECD,Organisation for Economic Co-operation and Development,World,DSD_CWB@DF_CWB,Child well-being,SOC,Society,SOC_WEL,Well-being and beyond GDP
650,OECD,Organisation for Economic Co-operation and Development,World,DSD_HSL@DF_HSL_CWB,Current well-being,SOC,Society,SOC_WEL,Well-being and beyond GDP
651,OECD,Organisation for Economic Co-operation and Development,World,DSD_HSL@DF_HSL_CWB_AGE,Current well-being by age,SOC,Society,SOC_WEL,Well-being and beyond GDP
652,OECD,Organisation for Economic Co-operation and Development,World,DSD_HSL@DF_HSL_CWB_EDU,Current well-being by education level,SOC,Society,SOC_WEL,Well-being and beyond GDP
653,OECD,Organisation for Economic Co-operation and Development,World,DSD_HSL@DF_HSL_CWB_INEQ,Current well-being vertical inequality,SOC,Society,SOC_WEL,Well-being and beyond GDP
654,OECD,Organisation for Economic Co-operation and Development,World,DSD_HSL@DF_HSL_CWB_SEX,Current well-being by sex,SOC,Society,SOC_WEL,Well-being and beyond GDP
655,OECD,Organisation for Economic Co-operation and Development,World,DSD_HSL@DF_HSL_FWB,Future well-being,SOC,Society,SOC_WEL,Well-being and beyond GDP
656,OECD,Organisation for Economic Co-operation and Development,World,DSD_SDG@DF_SDG,Sustainable Development Goals,SOC,Society,SOC_WEL,Well-being and beyond GDP
657,OECD,Organisation for Economic Co-operation and Development,World,DSD_SDG@DF_SDG_G_1,Sustainable Development Goal 01 - No poverty,SOC,Society,SOC_WEL,Well-being and beyond GDP
658,OECD,Organisation for Economic Co-operation and Development,World,DSD_SDG@DF_SDG_G_10,Sustainable Development Goal 10 - Reduced inequality,SOC,Society,SOC_WEL,Well-being and beyond GDP
659,OECD,Organisation for Economic Co-operation and Development,World,DSD_SDG@DF_SDG_G_11,Sustainable Development Goal 11 - Sustainable cities and communities,SOC,Society,SOC_WEL,Well-being and beyond GDP
660,OECD,Organisation for Economic Co-operation and Development,World,DSD_SDG@DF_SDG_G_12,Sustainable Development Goal 12 - Responsible consumption and production,SOC,Society,SOC_WEL,Well-being and beyond GDP
661,OECD,Organisation for Economic Co-operation and Development,World,DSD_SDG@DF_SDG_G_13,Sustainable Development Goal 13 - Climate action,SOC,Society,SOC_WEL,Well-being and beyond GDP
662,OECD,Organisation for Economic Co-operation and Development,World,DSD_SDG@DF_SDG_G_14,Sustainable Development Goal 14 - Life below water,SOC,Society,SOC_WEL,Well-being and beyond GDP
663,OECD,Organisation for Economic Co-operation and Development,World,DSD_SDG@DF_SDG_G_15,Sustainable Development Goal 15 - Life on land,SOC,Society,SOC_WEL,Well-being and beyond GDP
664,OECD,Organisation for Economic Co-operation and Development,World,DSD_SDG@DF_SDG_G_16,"Sustainable Development Goal 16 - Peace, justice, and strong institutions",SOC,Society,SOC_WEL,Well-being and beyond GDP
665,OECD,Organisation for Economic Co-operation and Development,World,DSD_SDG@DF_SDG_G_17,Sustainable Development Goal 17 - Partnerships for the goals,SOC,Society,SOC_WEL,Well-being and beyond GDP
666,OECD,Organisation for Economic Co-operation and Development,World,DSD_SDG@DF_SDG_G_2,Sustainable Development Goal 02 - Zero hunger,SOC,Society,SOC_WEL,Well-being and beyond GDP
667,OECD,Organisation for Economic Co-operation and Development,World,DSD_SDG@DF_SDG_G_3,Sustainable Development Goal 03 - Good health and well-being,SOC,Society,SOC_WEL,Well-being and beyond GDP
668,OECD,Organisation for Economic Co-operation and Development,World,DSD_SDG@DF_SDG_G_4,Sustainable Development Goal 04 - Quality education,SOC,Society,SOC_WEL,Well-being and beyond GDP
669,OECD,Organisation for Economic Co-operation and Development,World,DSD_SDG@DF_SDG_G_5,Sustainable Development Goal 05 - Gender equality,SOC,Society,SOC_WEL,Well-being and beyond GDP
670,OECD,Organisation for Economic Co-operation and Development,World,DSD_SDG@DF_SDG_G_6,Sustainable Development Goal 06 - Clean water and sanitation,SOC,Society,SOC_WEL,Well-being and beyond GDP
671,OECD,Organisation for Economic Co-operation and Development,World,DSD_SDG@DF_SDG_G_7,Sustainable Development Goal 07 - Affordable and clean energy,SOC,Society,SOC_WEL,Well-being and beyond GDP
672,OECD,Organisation for Economic Co-operation and Development,World,DSD_SDG@DF_SDG_G_8,Sustainable Development Goal 08 - Decent work and economic growth,SOC,Society,SOC_WEL,Well-being and beyond GDP
673,OECD,Organisation for Economic Co-operation and Development,World,DSD_SDG@DF_SDG_G_9,"Sustainable Development Goal 09 - Industry, innovation, and infrastructure",SOC,Society,SOC_WEL,Well-being and beyond GDP
674,OECD,Organisation for Economic Co-operation and Development,World,DSD_TIME_USE@DF_TIME_USE,Time use,SOC,Society,SOC_WEL,Well-being and beyond GDP
675,OECD,Organisation for Economic Co-operation and Development,World,DSD_ANBERD@DF_ANBERDi4,Analytical Business Enterprise R&D by ISIC Rev.4 industry (ANBERD database),STI,"Industry, business and entrepreneurship",STI_IND,Industry dynamics and globalisation
676,OECD,Organisation for Economic Co-operation and Development,World,DSD_CEC_QDD@DF_QDD_CEC,The Competition Enforcement Co-operation Database,STI,"Industry, business and entrepreneurship",STI_IND,Industry dynamics and globalisation
677,OECD,Organisation for Economic Co-operation and Development,World,DSD_ICIO_GHG_EXPD@DF_ICIO_GHG_EXPD_2023,Greenhouse Gas Footprints (GHGFP): Emissions embodied in final demand by expenditure category,STI,"Industry, business and entrepreneurship",STI_IND,Industry dynamics and globalisation
678,OECD,Organisation for Economic Co-operation and Development,World,DSD_ICIO_GHG_MAIN@DF_ICIO_GHG_MAIN_2023,Greenhouse Gas Footprints (GHGFP): Principal indicators,STI,"Industry, business and entrepreneurship",STI_IND,Industry dynamics and globalisation
679,OECD,Organisation for Economic Co-operation and Development,World,DSD_ICIO_GHG_ORGN@DF_ICIO_GHG_ORGN_2023,Greenhouse Gas Footprints (GHGFP): Origin of emissions embodied in final demand,STI,"Industry, business and entrepreneurship",STI_IND,Industry dynamics and globalisation
680,OECD,Organisation for Economic Co-operation and Development,World,DSD_ICIO_GHG_SCOPE@DF_ICIO_GHG_SCOPE_2023,Greenhouse Gas Footprints (GHGFP): Emissions embodied in production by scope,STI,"Industry, business and entrepreneurship",STI_IND,Industry dynamics and globalisation
681,OECD,Organisation for Economic Co-operation and Development,World,DSD_ICIO_GHG_TRADE@DF_ICIO_GHG_TRADE_2023,Greenhouse Gas Footprints (GHGFP): Emissions embodied in bilateral trade,STI,"Industry, business and entrepreneurship",STI_IND,Industry dynamics and globalisation
682,OECD,Organisation for Economic Co-operation and Development,World,DSD_STAN@DF_STAN,STAN Database for Structural Analysis,STI,"Industry, business and entrepreneurship",STI_IND,Industry dynamics and globalisation
683,OECD,Organisation for Economic Co-operation and Development,World,DSD_STAN@DF_STAN_2025,"STAN Database for Structural Analysis, 2025 edition",STI,"Industry, business and entrepreneurship",STI_IND,Industry dynamics and globalisation
684,OECD,Organisation for Economic Co-operation and Development,World,DSD_TIMBC_2023@DF_TIMBC_2023,Trade in employment by workforce characteristics (TiMBC) 2023 edition,STI,"Industry, business and entrepreneurship",STI_IND,Industry dynamics and globalisation
685,OECD,Organisation for Economic Co-operation and Development,World,DSD_TIM_2021@DF_TIM_2021,Trade in employment (TiM) 2021 edition,STI,"Industry, business and entrepreneurship",STI_IND,Industry dynamics and globalisation
686,OECD,Organisation for Economic Co-operation and Development,World,DSD_TIM_2023@DF_TIM_2023,Trade in employment (TiM) 2023 edition,STI,"Industry, business and entrepreneurship",STI_IND,Industry dynamics and globalisation
687,OECD,Organisation for Economic Co-operation and Development,World,DSD_TIVA_EXGRVA@DF_EXGRVA,Trade in Value Added (TiVA) 2025 edition: Origin of value added in gross exports,STI,"Industry, business and entrepreneurship",STI_IND,Industry dynamics and globalisation
688,OECD,Organisation for Economic Co-operation and Development,World,DSD_TIVA_IMGRVA@DF_IMGRVA,Trade in Value Added (TiVA) 2025 edition: Origin of value added in gross imports,STI,"Industry, business and entrepreneurship",STI_IND,Industry dynamics and globalisation
